mission,year,location,latitude,longitude,Infantry,eng,med,sig,av,riv,maint,trans
UNMIL,2008,Monrovia,6.310556,-10.804722,1000,3,3,3,0,0,0,3
UNMIL,2008,Monrovia Airport,6.289722,-10.758056,1300,0,0,3,0,0,0,0
UNMIL,2008,Phebe,7.033333,-9.55,35,0,0,0,0,0,0,0
UNMIL,2008,Plibo,4.589167,-7.6725,150,0,0,0,0,0,0,0
UNMIL,2008,River Cess,5.467338,-9.578576,150,0,0,0,0,0,0,0
UNMIL,2008,Robertsport,6.75333,-11.36861,35,0,0,0,0,0,0,0
UNMIL,2008,Sagleipie,6.9625,-8.840556,0,3,0,0,0,0,0,0
UNMIL,2008,Salala,6.745833,-10.108333,35,0,0,0,0,0,0,0
UNMIL,2008,Sanniquellie,7.3622222,-8.7061111,150,0,0,0,0,0,0,0
UNMIL,2008,Scheffelin,6.221389,-10.537778,73,0,0,0,0,0,0,0
UNMIL,2008,Sinje,6.815833,-11.135833,150,3,0,0,0,0,0,0
UNMIL,2008,Tapeta,6.492222,-8.860278,150,0,0,0,0,0,0,0
UNMIL,2008,Tchien (Zwedru),6.066667,-8.128056,650,3,3,3,0,0,0,0
UNMIL,2008,Tiene,6.968611,-11.313889,150,0,0,0,0,0,0,0
UNMIL,2008,Toe Town,6.407222,-8.555833,150,0,0,0,0,0,0,0
UNMIL,2008,Totota,6.8125,-9.938056,35,0,0,0,0,0,0,0
UNMIL,2008,Tubmanburg,6.870833,-10.817222,650,3,3,3,0,0,0,0
UNMIL,2008,Voinjama,8.421944,-9.747778,650,0,0,0,0,0,0,0
UNMIL,2008,Webo,4.851667,-7.5975,150,0,0,0,0,0,0,0
UNMIL,2008,Winsue,7.254868,-9.47873,150,0,0,0,0,0,0,0
UNMIL,2008,Yekepa,7.579444,-8.537778,150,0,0,0,0,0,0,0
UNMIL,2008,Zorzor,7.779444,-9.430278,150,0,0,0,0,0,0,0
UNMIL,2009,Barclayville,4.67972,-8.23389,150,0,0,0,0,0,0,0
UNMIL,2009,Buchanan,5.886953,-10.031204,950,0,0,0,0,0,0,0
UNMIL,2009,Careysburg,6.403333,-10.548611,100,3,0,0,0,0,0,0
UNMIL,2009,Fish Town,5.19639,-7.87556,150,0,0,0,0,0,0,0
UNMIL,2009,Foya,8.359704,-10.206634,150,0,0,0,0,0,0,0
UNMIL,2009,Freetown,8.49,-13.234167,0,0,0,0,0,0,0,0
UNMIL,2009,Ganta,7.235,-8.984444,811,0,0,0,0,0,0,0
UNMIL,2009,Gbarnga,6.995556,-9.472222,650,3,3,3,0,0,0,0
UNMIL,2009,Gbopolu,7.06666667,-10.4875,150,0,0,0,0,0,0,0
UNMIL,2009,Greenville,5.01111,-9.03889,300,0,0,0,3,0,0,0
UNMIL,2009,Harbel Airport,6.239722,-10.3588889,150,3,0,0,3,0,0,0
UNMIL,2009,Harper,4.375,-7.716944,650,0,1,0,0,0,0,0
UNMIL,2009,Kakata,6.53,-10.351667,150,0,0,2,0,0,0,0
UNMIL,2009,Loguatuo,7.223889,-8.3475,150,0,0,0,0,0,0,0
UNMIL,2009,Monrovia,6.310556,-10.804722,1050,0,3,3,0,0,0,3
UNMIL,2009,Monrovia Airport,6.289722,-10.758056,0,0,0,0,0,0,0,0
UNMIL,2009,Plibo,4.589167,-7.6725,73,0,0,0,0,0,0,0
UNMIL,2009,River Cess,5.467338,-9.578576,150,0,0,0,0,0,0,0
UNMIL,2009,Sagleipie,6.9625,-8.840556,0,3,0,0,0,0,0,0
UNMIL,2009,Sanniquellie,7.3622222,-8.7061111,150,0,0,0,0,0,0,0
UNMIL,2009,Sinje,6.815833,-11.135833,150,0,0,0,0,0,0,0
UNMIL,2009,Tapeta,6.492222,-8.860278,150,0,0,0,0,0,0,0
UNMIL,2009,Tchien (Zwedru),6.066667,-8.128056,950,3,3,1,0,0,0,0
UNMIL,2009,Toe Town,6.407222,-8.555833,150,0,0,0,0,0,0,0
UNMIL,2009,Tubmanburg,6.870833,-10.817222,650,3,2,1,0,0,0,0
UNMIL,2009,Voinjama,8.421944,-9.747778,650,0,0,0,0,0,0,0
UNMIL,2009,Winsue,7.254868,-9.47873,150,0,0,0,0,0,0,0
UNMIL,2009,Yekepa,7.579444,-8.537778,111,0,0,0,0,0,0,0
UNMIL,2009,Zorzor,7.779444,-9.430278,150,0,0,0,0,0,0,0
UNMIL,2009,G. R. P.,6.720794,-10.97953,150,0,0,0,0,0,0,0
UNMIL,2009,Graie,6.709722,-8.770833,35,0,0,0,0,0,0,0
UNMIL,2009,L.A.C.,6.088643,-9.738993,150,0,0,0,0,0,0,0
UNMIL,2009,Robertsport,6.75333,-11.36861,35,0,0,0,0,0,0,0
UNMIL,2009,Webo,4.851667,-7.5975,35,0,0,0,0,0,0,0
UNMIL,2009,Yapa,5.715833,-9.619722,35,0,0,0,0,0,0,0
UNMIL,2010,Barclayville,4.67972,-8.23389,150,0,0,0,0,0,0,0
UNMIL,2010,Buchanan,5.886953,-10.031204,800,0,0,0,0,0,0,0
UNMIL,2010,Careysburg,6.403333,-10.548611,23,3,0,0,0,0,0,0
UNMIL,2010,Fish Town,5.19639,-7.87556,150,0,0,0,0,0,0,0
UNMIL,2010,Foya,8.359704,-10.206634,150,0,0,0,0,0,0,0
UNMIL,2010,Freetown,8.49,-13.234167,0,0,0,0,0,0,0,0
UNMIL,2010,G. R. P.,6.720794,-10.97953,35,0,0,0,0,0,0,0
UNMIL,2010,Ganta,7.235,-8.984444,650,3,0,0,0,0,0,0
UNMIL,2010,Gbarnga,6.995556,-9.472222,416,3,3,3,0,0,0,0
UNMIL,2010,Gbopolu,7.06666667,-10.4875,150,0,0,0,0,0,0,0
UNMIL,2010,Greenville,5.01111,-9.03889,150,0,0,0,3,0,0,0
UNMIL,2010,Harbel Airport,6.239722,-10.3588889,150,3,0,0,3,0,0,0
UNMIL,2010,Harper,4.375,-7.716944,650,0,3,0,0,0,0,0
UNMIL,2010,Kakata,6.53,-10.351667,150,0,0,0,0,0,0,0
UNMIL,2010,L.A.C.,6.088643,-9.738993,150,0,0,0,0,0,0,0
UNMIL,2010,Loguatuo,7.223889,-8.3475,150,0,0,0,0,0,0,0
UNMIL,2010,Monrovia,6.310556,-10.804722,1073,0,3,3,0,0,0,3
UNMIL,2010,Plibo,4.589167,-7.6725,73,1,0,0,0,0,0,0
UNMIL,2010,River Cess,5.467338,-9.578576,35,0,0,0,0,0,0,0
UNMIL,2010,Robertsport,6.75333,-11.36861,35,0,0,0,0,0,0,0
UNMIL,2010,Sagleipie,6.9625,-8.840556,0,3,0,0,0,0,0,0
UNMIL,2010,Sanniquellie,7.3622222,-8.7061111,150,0,0,0,0,0,0,0
UNMIL,2010,Sinje,6.815833,-11.135833,150,0,0,0,0,0,0,0
UNMIL,2010,Tapeta,6.492222,-8.860278,150,0,0,0,0,0,0,0
UNMIL,2010,Tchien (Zwedru),6.066667,-8.128056,150,3,3,0,0,0,0,0
UNMIL,2010,Toe Town,6.407222,-8.555833,35,0,0,0,0,0,0,0
UNMIL,2010,Tubmanburg,6.870833,-10.817222,650,3,0,1,0,0,0,0
UNMIL,2010,Voinjama,8.421944,-9.747778,650,0,0,0,0,0,0,0
UNMIL,2010,Webo,4.851667,-7.5975,35,0,0,0,0,0,0,0
UNMIL,2010,Winsue,7.254868,-9.47873,150,0,0,0,0,0,0,0
UNMIL,2010,Yekepa,7.579444,-8.537778,35,0,0,0,0,0,0,0
UNMIL,2010,Zorzor,7.779444,-9.430278,150,0,0,0,0,0,0,0
UNMIL,2010,Totota,6.8125,-9.938056,0,0,0,0,0,0,0,0
UNMIL,2011,Barclayville,4.67972,-8.23389,150,0,0,0,0,0,0,0
UNMIL,2011,Buchanan,5.886953,-10.031204,800,0,0,0,0,0,0,0
UNMIL,2011,Careysburg,6.403333,-10.548611,35,4,0,0,0,0,0,0
UNMIL,2011,Fish Town,5.19639,-7.87556,150,0,0,0,0,0,0,0
UNMIL,2011,Foya,8.359704,-10.206634,150,0,0,0,0,0,0,0
UNMIL,2011,Freetown,8.49,-13.234167,0,0,0,0,0,0,0,0
UNMIL,2011,G. R. P.,6.720794,-10.97953,35,0,0,0,0,0,0,0
UNMIL,2011,Ganta,7.235,-8.984444,650,4,0,0,0,0,0,0
UNMIL,2011,Gbarnga,6.995556,-9.472222,300,4,4,4,0,0,0,0
UNMIL,2011,Gbopolu,7.06666667,-10.4875,150,0,0,0,0,0,0,0
UNMIL,2011,Greenville,5.01111,-9.03889,150,0,0,0,4,0,0,0
UNMIL,2011,Harbel Airport,6.239722,-10.3588889,150,4,0,0,4,0,0,0
UNMIL,2011,Harper,4.375,-7.716944,650,0,4,0,0,0,0,0
UNMIL,2011,Kakata,6.53,-10.351667,150,0,0,0,0,0,0,0
UNMIL,2011,L.A.C.,6.088643,-9.738993,150,0,0,0,0,0,0,0
UNMIL,2011,Loguatuo,7.223889,-8.3475,150,0,0,0,0,0,0,0
UNMIL,2011,Monrovia,6.310556,-10.804722,1135,0,4,4,0,0,0,4
UNMIL,2011,Plibo,4.589167,-7.6725,35,4,0,0,0,0,0,0
UNMIL,2011,River Cess,5.467338,-9.578576,35,0,0,0,0,0,0,0
UNMIL,2011,Robertsport,6.75333,-11.36861,35,0,0,0,0,0,0,0
UNMIL,2011,Sagleipie,6.9625,-8.840556,0,4,0,0,0,0,0,0
UNMIL,2011,Sanniquellie,7.3622222,-8.7061111,150,0,0,0,0,0,0,0
UNMIL,2011,Sinje,6.815833,-11.135833,150,0,0,0,0,0,0,0
UNMIL,2011,Tapeta,6.492222,-8.860278,150,0,0,0,0,0,0,0
UNMIL,2011,Tchien (Zwedru),6.066667,-8.128056,150,4,4,0,0,0,0,0
UNMIL,2011,Toe Town,6.407222,-8.555833,35,0,0,0,0,0,0,0
UNMIL,2011,Totota,6.8125,-9.938056,0,0,0,0,0,0,0,0
UNMIL,2011,Tubmanburg,6.870833,-10.817222,650,4,0,0,0,0,0,0
UNMIL,2011,Voinjama,8.421944,-9.747778,650,0,0,0,0,0,0,0
UNMIL,2011,Yekepa,7.579444,-8.537778,35,0,0,0,0,0,0,0
UNMIL,2011,Zorzor,7.779444,-9.430278,150,0,0,0,0,0,0,0
UNMIL,2012,Barclayville,4.67972,-8.23389,73,0,0,0,0,0,0,0
UNMIL,2012,Buchanan,5.886953,-10.031204,800,0,0,0,0,0,0,0
UNMIL,2012,Careysburg,6.403333,-10.548611,11,3,0,0,0,0,0,0
UNMIL,2012,Fish Town,5.19639,-7.87556,150,0,0,0,0,0,0,0
UNMIL,2012,Foya,8.359704,-10.206634,150,0,0,0,0,0,0,0
UNMIL,2012,Ganta,7.235,-8.984444,750,3,0,0,0,0,0,0
UNMIL,2012,Gbarnga,6.995556,-9.472222,250,3,3,3,0,0,0,0
UNMIL,2012,Gbopolu,7.06666667,-10.4875,150,0,0,0,0,0,0,0
UNMIL,2012,Greenville,5.01111,-9.03889,150,0,0,0,3,0,0,0
UNMIL,2012,Harbel Airport,6.239722,-10.3588889,150,3,0,0,3,0,0,0
UNMIL,2012,Harper,4.375,-7.716944,750,0,3,0,0,0,0,0
UNMIL,2012,Kakata,6.53,-10.351667,150,0,0,0,0,0,0,0
UNMIL,2012,L.A.C.,6.088643,-9.738993,150,0,0,0,0,0,0,0
UNMIL,2012,Loguatuo,7.223889,-8.3475,73,0,0,0,0,0,0,0
UNMIL,2012,Monrovia,6.310556,-10.804722,1235,0,3,3,0,0,0,3
UNMIL,2012,Plibo,4.589167,-7.6725,111,1,0,0,0,0,0,0
UNMIL,2012,River Cess,5.467338,-9.578576,35,0,0,0,0,0,0,0
UNMIL,2012,Robertsport,6.75333,-11.36861,35,0,0,0,0,0,0,0
UNMIL,2012,Sagleipie,6.9625,-8.840556,0,3,0,0,0,0,0,0
UNMIL,2012,Sanniquellie,7.3622222,-8.7061111,150,2,0,0,0,0,0,0
UNMIL,2012,Sinje,6.815833,-11.135833,150,0,0,0,0,0,0,0
UNMIL,2012,Tapeta,6.492222,-8.860278,150,2,0,0,0,0,0,0
UNMIL,2012,Tchien (Zwedru),6.066667,-8.128056,150,3,3,0,0,0,0,0
UNMIL,2012,Toe Town,6.407222,-8.555833,35,0,0,0,0,0,0,0
UNMIL,2012,Totota,6.8125,-9.938056,0,0,0,0,0,0,0,0
UNMIL,2012,Tubmanburg,6.870833,-10.817222,750,2,0,0,0,0,0,0
UNMIL,2012,Voinjama,8.421944,-9.747778,750,2,0,0,0,0,0,0
UNMIL,2012,Zorzor,7.779444,-9.430278,150,0,0,0,0,0,0,0
UNMIL,2012,Butlo,6.8275,-8.342778,35,0,0,0,0,0,0,0
UNMIL,2013,Barclayville,4.67972,-8.23389,17,0,0,0,0,0,0,0
UNMIL,2013,Buchanan,5.886953,-10.031204,0,0,0,0,0,0,0,0
UNMIL,2013,Butlo,6.8275,-8.342778,35,0,0,0,0,0,0,0
UNMIL,2013,Careysburg,6.403333,-10.548611,0,2,0,0,0,0,0,0
UNMIL,2013,Fish Town,5.19639,-7.87556,150,0,0,0,0,0,0,0
UNMIL,2013,Ganta,7.235,-8.984444,475,2,0,0,0,0,0,0
UNMIL,2013,Gbarnga,6.995556,-9.472222,150,2,2,1,0,0,0,0
UNMIL,2013,Gbopolu,7.06666667,-10.4875,150,0,0,0,0,0,0,0
UNMIL,2013,Greenville,5.01111,-9.03889,75,0,0,0,2,0,0,0
UNMIL,2013,Harbel Airport,6.239722,-10.3588889,150,2,0,0,2,0,0,0
UNMIL,2013,Harper,4.375,-7.716944,800,0,2,0,0,0,0,0
UNMIL,2013,Kakata,6.53,-10.351667,150,0,0,0,0,0,0,0
UNMIL,2013,Loguatuo,7.223889,-8.3475,150,0,0,0,0,0,0,0
UNMIL,2013,Monrovia,6.310556,-10.804722,1360,0,2,0,0,0,0,2
UNMIL,2013,Pleebo,4.589167,-7.6725,150,0,0,0,0,0,0,0
UNMIL,2013,River Cess,5.467338,-9.578576,0,0,0,0,0,0,0,0
UNMIL,2013,Robertsport,6.75333,-11.36861,0,0,0,0,0,0,0,0
UNMIL,2013,Sagleipie,6.9625,-8.840556,0,2,0,0,0,0,0,0
UNMIL,2013,Sanniquellie,7.3622222,-8.7061111,150,0,0,0,0,0,0,0
UNMIL,2013,Sinje,6.815833,-11.135833,150,0,0,0,0,0,0,0
UNMIL,2013,Tapeta,6.492222,-8.860278,75,1,0,0,0,0,0,0
UNMIL,2013,Tchien (Zwedru),6.066667,-8.128056,150,2,2,0,0,0,0,0
UNMIL,2013,Toe Town,6.407222,-8.555833,35,0,0,0,0,0,0,0
UNMIL,2013,Totota,6.8125,-9.938056,150,0,0,0,0,0,0,0
UNMIL,2013,Tubmanburg,6.870833,-10.817222,800,0,0,0,0,0,0,0
UNMIL,2013,Voinjama,8.421944,-9.747778,475,0,0,0,0,0,0,0
UNMIL,2013,Zorzor,7.779444,-9.430278,150,1,0,0,0,0,0,0
UNMIL,2013,Buutuo,6.8275,-8.34278,35,0,0,0,0,0,0,0
UNMIL,2014,Barclayville,4.67972,-8.23389,0,0,0,0,0,0,0,0
UNMIL,2014,Buchanan,5.886953,-10.031204,0,0,0,0,0,0,0,0
UNMIL,2014,Buutuo,6.8275,-8.34278,35,0,0,0,0,0,0,0
UNMIL,2014,Careysburg,6.403333,-10.548611,0,1,0,0,0,0,0,0
UNMIL,2014,Fish Town,5.19639,-7.87556,150,0,0,0,0,0,0,0
UNMIL,2014,Ganta,7.235,-8.984444,316,3,0,0,0,0,0,0
UNMIL,2014,Gbarnga,6.995556,-9.472222,150,1,1,0,0,0,0,0
UNMIL,2014,Gbarpolu,7.06667,-10.4875,150,0,0,0,0,0,0,0
UNMIL,2014,Greenville,5.01111,-9.03889,0,0,0,1,2,0,0,0
UNMIL,2014,Harbel Airport,6.239722,-10.3588889,150,2,0,0,2,0,0,0
UNMIL,2014,Harper,4.375,-7.716944,366,0,1,0,0,0,0,0
UNMIL,2014,Kakata,6.53,-10.351667,50,0,0,0,0,0,0,0
UNMIL,2014,Monrovia,6.310556,-10.804722,978,0,3,0,0,0,0,3
UNMIL,2014,Pleebo,4.589167,-7.6725,150,0,0,0,0,0,0,0
UNMIL,2014,River Cess,5.467338,-9.578576,0,0,0,0,0,0,0,0
UNMIL,2014,Robertsport,6.75333,-11.36861,0,0,0,0,0,0,0,0
UNMIL,2014,Sagleipie,6.9625,-8.840556,0,2,0,0,0,0,0,0
UNMIL,2014,Sanniquellie,7.3622222,-8.7061111,150,0,0,0,0,0,0,0
UNMIL,2014,Sinje,6.815833,-11.135833,150,0,0,0,0,0,0,0
UNMIL,2014,Tapeta,6.492222,-8.860278,75,1,0,0,0,0,0,0
UNMIL,2014,Tchien (Zwedru),6.066667,-8.128056,150,3,3,0,0,0,0,0
UNMIL,2014,Toe Town,6.407222,-8.555833,111,0,0,0,0,0,0,0
UNMIL,2014,Tubmanburg,6.870833,-10.817222,266,0,0,0,0,0,0,0
UNMIL,2014,Voinjama,8.421944,-9.747778,150,0,0,0,0,0,0,0
UNMIL,2014,Zorzor,7.779444,-9.430278,150,3,0,0,0,0,0,0
UNMIL,2014,Bopolu,7.06666667,-10.4875,0,0,0,0,0,0,0,0
UNMIL,2014,Cari Camp,7.005233,-9.5678,225,2,2,0,0,0,0,0
UNMIL,2014,Cestos City,5.456827,-9.581669,0,0,0,0,0,0,0,0
UNMIL,2014,Harbel,6.24683,-10.35642,150,1,0,1,0,0,0,0
UNMIL,2014,Plibo,4.589167,-7.6725,150,0,0,0,0,0,0,0
UNMIL,2014,Saclepea,7.109444,-8.840556,0,1,0,0,0,0,0,0
UNMIL,2014,Tapita,6.492222,-8.860278,150,1,0,0,0,0,0,0
UNMIL,2015,Barclayville,4.67972,-8.23389,0,0,0,0,0,0,0,0
UNMIL,2015,Bopolu,7.06666667,-10.4875,0,0,0,0,0,0,0,0
UNMIL,2015,Buchanan,5.886953,-10.031204,0,0,0,0,0,0,0,0
UNMIL,2015,Cari Camp,7.005233,-9.5678,100,2,2,0,0,0,0,0
UNMIL,2015,Cestos City,5.456827,-9.581669,0,0,0,0,0,0,0,0
UNMIL,2015,Fish Town,5.19639,-7.87556,150,0,0,0,0,0,0,0
UNMIL,2015,Ganta,7.235,-8.984444,150,3,0,0,0,0,0,0
UNMIL,2015,Greenville,5.01111,-9.03889,0,0,0,0,3,0,0,0
UNMIL,2015,Harbel,6.24683,-10.35642,150,2,0,0,3,0,0,0
UNMIL,2015,Harper,4.375,-7.716944,150,0,0,0,0,0,0,0
UNMIL,2015,Kakata,6.53,-10.351667,0,0,0,0,0,0,0,0
UNMIL,2015,Monrovia,6.310556,-10.804722,650,0,3,0,0,0,0,3
UNMIL,2015,Plibo,4.589167,-7.6725,150,0,0,0,0,0,0,0
UNMIL,2015,Robertsport,6.75333,-11.36861,0,0,0,0,0,0,0,0
UNMIL,2015,Saclepea,7.109444,-8.840556,0,3,0,0,0,0,0,0
UNMIL,2015,Sanniquellie,7.3622222,-8.7061111,150,0,0,0,0,0,0,0
UNMIL,2015,Tapita,6.492222,-8.860278,100,3,0,0,0,0,0,0
UNMIL,2015,Tchien (Zwedru),6.066667,-8.128056,150,3,3,0,0,0,0,0
UNMIL,2015,Toe Town,6.407222,-8.555833,150,0,0,0,0,0,0,0
UNMIL,2015,Tubmanburg,6.870833,-10.817222,0,0,0,0,0,0,0,0
UNMIL,2015,Voinjama,8.421944,-9.747778,150,0,0,0,0,0,0,0
UNMIL,2015,Zorzor,7.779444,-9.430278,150,2,0,0,0,0,0,0
UNMIL,2015,Harbel Airport,6.239722,-10.3588889,0,0,0,0,0,0,0,0
UNMIL,2016,Buchanan,5.886953,-10.031204,0,0,0,0,0,0,0,0
UNMIL,2016,Fish Town,5.19639,-7.87556,150,0,0,0,0,0,0,0
UNMIL,2016,Ganta,7.235,-8.984444,0,1,0,0,0,0,0,0
UNMIL,2016,Gbarnga,6.995556,-9.472222,0,1,0,0,1,0,0,0
UNMIL,2016,Greenville,5.01111,-9.03889,0,0,0,0,1,0,0,0
UNMIL,2016,Harbel Airport,6.239722,-10.3588889,100,0,0,0,3,0,0,0
UNMIL,2016,Harper,4.375,-7.716944,75,0,0,0,0,0,0,0
UNMIL,2016,Kakata,6.53,-10.351667,0,0,0,0,0,0,0,0
UNMIL,2016,Monrovia,6.310556,-10.804722,433,2,3,0,0,0,0,3
UNMIL,2016,Tapita,6.492222,-8.860278,150,0,0,0,0,0,0,0
UNMIL,2016,Tchien (Zwedru),6.066667,-8.128056,0,1,1,0,0,0,0,0
UNMIL,2016,Tubmanburg,6.870833,-10.817222,0,0,0,0,0,0,0,0
UNMIL,2016,Voinjama,8.421944,-9.747778,0,0,0,0,0,0,0,0
UNMIL,2016,Cari Camp,7.005233,-9.5678,0,0,0,0,1,0,0,0
UNMIL,2017,Monrovia,6.310556,-10.804722,150,0,2,0,2,0,0,0
UNMIL,2018,Monrovia,6.310556,-10.804722,0,0,1,0,0,0,0,0
UNMIS,2005,Abyei,9.595247,28.434934,46,1,1,1,0,0,0,1
UNMIS,2005,Ed Damazin,11.7891,34.3592,75,2,1,2,1,0,0,0
UNMIS,2005,El Obeid,13.183333,30.216666,75,3,0,3,0,0,0,0
UNMIS,2005,Juba,4.845972,31.601203,112,3,4,4,1,0,0,0
UNMIS,2005,Kadugli,11.016667,29.7166667,138,3,1,3,1,0,0,0
UNMIS,2005,Kassala,15.457,36.4001,150,0,0,3,0,0,0,0
UNMIS,2005,Khartoum,15.588056,32.534167,150,0,0,4,0,0,0,0
UNMIS,2005,Malakal,9.533424,31.660485,112,4,4,4,0,1,0,0
UNMIS,2005,Wau,7.702861,27.9953,0,2,0,0,0,0,0,0
UNMIS,2005,Adis Abeba,9.024325,38.749226,0,0,0,0,0,0,0,0
UNMIS,2005,Al Fasher,13.633333,25.35,0,0,0,0,0,0,0,0
UNMIS,2005,Maridi,4.915839,29.47415,0,0,0,0,0,0,0,0
UNMIS,2005,New Cush,4.087553,33.870536,0,0,0,0,0,0,0,0
UNMIS,2005,Torit,4.413333,32.5677778,0,0,0,0,0,0,0,0
UNMIS,2005,Dilling,12.05,29.65,0,0,0,0,0,0,0,0
UNMIS,2005,Kauda,11.1,30.5166667,0,0,0,0,0,0,0,0
UNMIS,2005,Lokichoggio,4.207113,34.363843,0,0,0,0,0,0,0,0
UNMIS,2005,Umm Serbida,11,30.0166667,0,0,0,0,0,0,0,0
UNMIS,2005,Bentiu,9.233333,29.8333333,150,1,1,1,0,0,0,0
UNMIS,2005,Julud,11.974816,29.340317,0,0,0,0,0,0,0,0
UNMIS,2005,Melut,10.441795,32.200806,0,0,0,0,0,0,0,0
UNMIS,2005,Mirri Hills,11.0666666,29.5833333,0,0,0,0,0,0,0,0
UNMIS,2005,Yambio,4.572131,28.395488,0,0,0,0,0,0,0,0
UNMIS,2005,Yei,4.095035,30.67792,35,0,1,1,0,0,0,0
UNMIS,2006,Abyei,9.595247,28.434934,150,2,2,2,0,0,0,2
UNMIS,2006,Adis Abeba,9.024325,38.749226,0,0,0,0,0,0,0,0
UNMIS,2006,Al Fasher,13.633333,25.35,0,0,0,0,0,0,0,0
UNMIS,2006,Aweil,8.768157,27.40019,0,0,0,0,0,0,0,0
UNMIS,2006,Bentiu,9.233333,29.8333333,150,2,2,2,0,0,0,0
UNMIS,2006,Bor,6.205931,31.556326,0,0,0,0,0,0,0,0
UNMIS,2006,Dilling,12.05,29.65,0,0,0,0,0,0,0,0
UNMIS,2006,Ed Damazin,11.7891,34.3592,650,2,2,2,2,0,0,0
UNMIS,2006,El Obeid,13.183333,30.216666,0,0,0,0,0,0,0,0
UNMIS,2006,Juba,4.845972,31.601203,150,2,2,2,2,0,0,0
UNMIS,2006,Julud,11.974816,29.340317,0,0,0,0,0,0,0,0
UNMIS,2006,Kadugli,11.016667,29.7166667,475,2,2,2,2,0,0,0
UNMIS,2006,Kassala,15.457,36.4001,75,0,0,1,0,0,0,1
UNMIS,2006,Kauda,11.1,30.5166667,0,0,0,0,0,0,0,0
UNMIS,2006,Khartoum,15.588056,32.534167,400,0,0,2,0,0,0,0
UNMIS,2006,Kurmuk,10.55,34.283333,0,0,0,0,0,0,0,0
UNMIS,2006,Lokichoggio,4.207113,34.363843,0,0,0,0,0,0,0,0
UNMIS,2006,Malakal,9.533424,31.660485,150,2,2,2,1,2,0,0
UNMIS,2006,Maridi,4.915839,29.47415,150,2,0,2,0,0,0,0
UNMIS,2006,Melut,10.441795,32.200806,150,2,2,2,0,0,0,0
UNMIS,2006,Mirri Hills,11.0666666,29.5833333,0,0,0,0,0,0,0,0
UNMIS,2006,Nasser,8.6,33.0666666,0,0,0,0,0,0,0,0
UNMIS,2006,Rumbek,6.801996,29.691227,35,0,0,2,0,0,0,0
UNMIS,2006,Torit,4.413333,32.5677778,35,0,0,1,0,0,0,0
UNMIS,2006,Umm Serbida,11,30.0166667,0,0,0,0,0,0,0,0
UNMIS,2006,Wau,7.702861,27.9953,75,2,0,0,1,0,0,0
UNMIS,2006,Yambio,4.572131,28.395488,35,0,0,0,0,0,0,0
UNMIS,2006,Yei,4.095035,30.67792,35,0,0,0,0,0,0,0
UNMIS,2007,Abyei,9.595247,28.434934,150,0,0,0,0,0,0,0
UNMIS,2007,Adis Abeba,9.024325,38.749226,0,0,0,0,0,0,0,0
UNMIS,2007,Al Fasher,13.633333,25.35,0,0,0,0,0,0,0,0
UNMIS,2007,Aweil,8.768157,27.40019,150,0,0,0,0,0,0,0
UNMIS,2007,Bentiu,9.233333,29.8333333,150,0,0,0,0,0,0,0
UNMIS,2007,Bor,6.205931,31.556326,0,0,0,0,0,0,0,0
UNMIS,2007,Dilling,12.05,29.65,0,0,0,0,0,0,0,0
UNMIS,2007,Ed Damazin,11.7891,34.3592,650,4,0,0,4,0,0,3
UNMIS,2007,El Obeid,13.183333,30.216666,0,0,0,0,0,0,0,0
UNMIS,2007,Juba,4.845972,31.601203,650,4,0,0,4,0,0,4
UNMIS,2007,Julud,11.974816,29.340317,0,0,0,0,0,0,0,0
UNMIS,2007,Kadugli,11.016667,29.7166667,150,4,4,0,4,0,0,0
UNMIS,2007,Kauda,11.1,30.5166667,0,0,0,0,0,0,0,0
UNMIS,2007,Khartoum,15.588056,32.534167,650,0,0,0,0,0,0,0
UNMIS,2007,Kurmuk,10.55,34.283333,0,0,0,0,0,0,0,0
UNMIS,2007,Malakal,9.533424,31.660485,650,4,0,0,0,4,0,0
UNMIS,2007,Maridi,4.915839,29.47415,150,0,0,0,0,0,0,0
UNMIS,2007,Melut,10.441795,32.200806,150,0,0,0,0,0,0,0
UNMIS,2007,Mirri Hills,11.0666666,29.5833333,0,0,0,0,0,0,0,0
UNMIS,2007,Nasser,8.6,33.0666666,150,0,0,0,0,0,0,0
UNMIS,2007,Rumbek,6.801996,29.691227,150,0,0,0,0,0,0,0
UNMIS,2007,Torit,4.413333,32.5677778,150,0,0,0,0,0,0,0
UNMIS,2007,Umm Serbida,11,30.0166667,0,0,0,0,0,0,0,0
UNMIS,2007,Wau,7.702861,27.9953,650,4,0,0,4,0,0,3
UNMIS,2007,Yambio,4.572131,28.395488,150,3,0,0,0,0,0,0
UNMIS,2007,Yei,4.095035,30.67792,150,0,0,0,0,0,0,0
UNMIS,2008,Abyei,9.595247,28.434934,150,0,0,0,0,0,0,0
UNMIS,2008,Aweil,8.768157,27.40019,150,0,0,0,0,0,0,0
UNMIS,2008,Bentiu,9.233333,29.8333333,150,0,0,0,0,0,0,0
UNMIS,2008,Bor,6.205931,31.556326,0,0,0,0,0,0,0,0
UNMIS,2008,Dilling,12.05,29.65,0,0,0,0,0,0,0,0
UNMIS,2008,Ed Damazin,11.7891,34.3592,650,1,1,0,1,0,0,1
UNMIS,2008,El Obeid,13.183333,30.216666,0,0,0,0,0,0,0,0
